,Population,% < 18,% 65 and over,% African American,% American Indian/Alaskan Native,% Asian,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,% Fair/Poor,% Smokers,% Obese,% Excessive Drinking,% Physically Inactive,Chlamydia Rate,% Frequent Physical Distress,% Frequent Mental Distress,% Diabetic,Drug Overdose Mortality Rate,% Insufficient Sleep,% Uninsured,PCP Rate,MHP Rate,% Unemployed,% Children in Poverty,Income Ratio,Association Rate,Violent Crime Rate,% Severe Housing Problems,% Limited Access,Household Income,% Free or Reduced Lunch,Food Environment Index,% With Access,% Food Insecure
707,26225,22.852240229,18.22306959,0.701620591,0.2936129647,0.4041944709,1.4871306006,95.85128694,0.459368267,50.360343184,60.888806248,19.000434131,24.486044362,17.890316596,33.8,335.9,13.263324946,16.022308864,18.8,82.1,16.540913313,37.10418776,7.8775337441,42.03286,45.75786,3.5466842626,15.5,3.7175345951,15.666794039,236.5959084857466,10.205992509,1.2431609641,54349.0,54.362897442,8.0,71.164001488,13.7
708,32399,26.084138399,16.790641686,0.6913793636,0.5463131578,0.4722367974,16.488163215,81.391400969,3.8843030222,50.217599309,49.783289189,20.892073111,23.248989895,16.856001061,33.7,365.1,13.369391658,15.606466236,16.5,87.5,26.813522266,37.337619794,11.78652536,15.50388,43.21121,2.6812140909,16.0,3.4153605599,12.713178295,107.20740037,11.078595318,0.6297682704,55336.0,58.000945925,8.5,63.375872863,11.6
709,10577,21.735841921,20.0813085,0.4916327881,0.5199962182,0.2079984873,1.5505341779,95.953483975,0.2104208417,49.068734046,100.0,22.756874205,28.411546712,16.946461326,36.3,255.5,15.340331087,17.692377716,13.3,151.164608529599,12.60430763058259,38.876004181,11.402047132,51.70606980585615,37.81791,4.1444398851,24.4,4.4443740643,3.7885963251,237.85738071,10.486891386,4.661388084,44332.0,63.732627399,7.5,75.086343695,14.9
710,33351,29.525351564,15.432820605,2.1168780546,0.3897934095,0.5067314323,5.2382237414,90.953794489,1.6710353866,49.545740757,60.281850354,22.381190357,26.885236065,17.216297757,28.5,250.7,15.069798459,17.44173489,7.5,84.3,11.042957103,38.007869606,17.288723489,48.26983,74.96027,2.5936083949,16.5,4.51784729,14.782634929,161.3811793,13.066202091,4.5598822037,56611.0,54.00511291,8.0,54.938700708,12.0
711,49458,21.915564722,18.326661005,0.665210886,0.2325205225,0.4569533746,1.4052327227,96.071414129,0.1491614993,50.309353391,53.058125362,17.46052817,22.775687554,18.574733521,25.1,187.0,12.289275627,15.162199815,10.6,33.3,29.576451767,34.401858625,7.3263957388,46.4009,121.31506,3.5517334465,13.4,4.1681854684,11.499354422,236.5959084857466,10.447361372,6.8199828456,71351.0,34.011328527,8.0,68.693428178,11.0
712,26559,23.811137468,17.429120072,0.5723107045,0.2748597462,1.4797243872,2.1085131217,94.728717196,0.2375775147,50.306863963,53.795648796,18.104605965,23.065729771,17.885117731,31.1,299.2,12.549460462,15.210219295,11.9,94.8,23.723311275,36.706217789,7.7628251445,55.98267999999999,33.88682,2.8833377624,13.6,3.7606843883,12.689408076,236.5959084857466,8.063737325,5.2975917462,60891.0,51.340155945,7.9,66.142191142,12.5
713,43475,24.041403105,16.561242093,0.4830362277,0.3266244968,0.5152386429,2.8453133985,94.866014951,0.3529353283,50.394479586,42.299220804,18.260562675,23.001271906,17.391370851,20.5,322.2,12.756345596,15.439824728,7.8,55.8,15.439604129,36.102215174,8.1319353672,46.26845,64.40483,2.8209860269,15.4,3.4847669286,13.649192616,117.40396356,7.6616610481,8.5256498505,59714.0,44.617563739,7.8,59.15022618,11.3
714,114135,18.183729794,17.459149253,7.0241380821,0.287378981,1.3238708547,2.6319709116,86.569413414,0.334099168,51.814955973,22.811907777,21.312768069,24.976329447,16.028877389,28.1,698.9,14.260245395,16.457039623,12.7,135.2,39.233807336,38.279715238,9.4086888418,109.78287,289.13129,3.8780239132,23.0,5.0727989037,14.289199456,270.97838584,16.002591513,8.1822680592,45912.0,54.616598296,7.1,77.043621623,15.1
715,42736,24.365874204,17.863159865,0.6668850618,0.3135529764,0.7090041183,8.7139648072,89.184762261,1.0021907184,49.838543617,49.246818974,17.399830596,21.465085969,17.978245179,22.8,235.0,12.212005065,14.735121617,10.4,45.3,12.60430763058259,36.099803442,8.4990543871,84.57653,121.67727,2.397926118,6.8,3.9194323144,13.86115353,395.26610709,8.3812405446,1.7321963776,63869.0,34.1903032,8.6,78.161331137,10.4
716,206341,27.353749376,15.125447681,5.6164310535,0.646502634,1.2246717812,16.758666479,74.104031676,3.3133597415,50.59246587,20.587267601,20.701398843,22.750932981,17.653417023,28.0,503.3,13.583927479,15.565606391,11.6,110.3,14.750386185,37.805704333,14.969740224,49.62054999999999,143.45186,3.0750568881,12.3,3.9105737862,12.842965558,357.31477943,12.678608768,7.3689877011,55782.0,51.652687341,7.9,73.202941906,11.6
717,23102,21.621504632,20.517704095,1.4371050126,0.4242056965,0.3636048827,1.4674054194,95.229850229,0.3865920771,50.649294433,36.783787124,22.319809585,28.347313207,16.885786328,27.8,219.7,15.21496654,17.525720709,15.6,71.3,80.740505782,39.167258214,9.6592166408,60.74543,82.24396,4.7321123877,17.5,4.4134388936,14.75246236,236.5959084857466,12.911795962,8.3201058501,48499.0,60.291595197,6.9,69.621452404,15.9
718,78522,22.575838618,16.462902117,5.3590076666,0.3756908892,1.2811696085,3.5213061308,87.491403683,0.4203643157,51.450548891,20.327710585,16.821516815,21.509952549,18.96792835,26.8,428.2,12.004883015,14.545446337,13.8,156.1,37.279217051,37.158725562,7.5553015324,65.56871,143.90871,3.1605139125,14.8,4.4627647878,10.670986488,132.39098112,10.191082803,7.5017612557,64614.0,40.620384047,7.9,82.025530317,11.2
719,16346,21.705616053,20.298543986,0.4404747339,0.3609445736,0.3058852319,2.6612015172,95.044659244,0.5421103582,50.128471797,65.951276102,19.102392454,25.184232054,18.257428313,32.3,345.3,13.288852453,15.889476141,18.0,50.5,28.454127881,36.863934172,9.4089543038,18.3475,73.41246000000001,3.5111662531,17.4,4.1147318972,14.066417956,236.5959084857466,10.880458125,6.4166467787,55337.0,45.384909996,7.7,52.215777262,13.1
720,22758,23.042446612,18.973547763,0.2944019685,0.2900079093,0.7821425433,1.269883118,96.598998154,0.759411107,50.202126725,88.859531338,18.097896217,23.773785944,19.129305719,29.6,97.3,12.911979699,15.458023734,12.6,31.3,30.831118876,37.336610097,8.4592960484,79.1696,35.15247,3.4422505679,13.2,4.2770171525,7.4771287825,36.311644691,7.9706048615,4.5098079494,67315.0,40.659971306,8.3,52.960540564,10.7
721,19974,23.405427055,19.905877641,0.8010413538,0.901171523,0.7009111845,5.4070291379,91.438870532,0.7240632102,50.105136678,64.921290075,19.43118313,24.818445567,19.274987181,30.3,219.4,13.380738007,15.97207666,9.0,47.7,19.958419958,36.614850121,11.353110527,44.79395,95.12366,3.1766841468,14.4,3.7154886244,17.419868604,48.975022738,8.3805923125,5.8178697313,55011.0,50.456460674,7.7,45.205413707,13.1
722,33659,23.749962863,17.76939303,2.6382245462,0.353545857,0.5674559553,1.7974390208,92.923140913,0.1678436837,49.80540123,53.619078888,17.85036467,23.452816512,17.570838496,25.3,342.5,12.611548903,15.330860095,8.8,79.1,11.918122498,37.523628728,7.389380531,32.88294,23.76779,2.5135660899,11.7,3.8437148218,14.94678943,114.70419553,8.9988751406,1.2784792343,61872.0,40.167108213,8.5,69.510193117,11.4
723,65769,20.708844592,19.436208548,7.0686797731,0.4424576928,0.985266615,4.4063312503,84.684273746,0.1896263246,52.146147881,28.913375487,21.34996194,25.607863324,15.413343795,31.7,598.6,14.351319239,16.543727799,16.2,108.4,31.78671618,37.850813085,8.624703822,42.46542,255.43949,3.7225520686,22.7,4.1333909951,16.227857316,233.84353741,12.04058193,7.9141228366,47509.0,56.268757866,7.0,64.496652917,15.9
724,31922,21.577595389,19.835849884,0.2850698578,0.4009773824,0.407242654,1.6039095295,96.369275108,0.4893749795,50.021928451,74.843962008,19.94104317,25.408901054,17.461047577,38.7,292.1,13.876677996,16.575085106,15.6,66.1,16.648457416,37.398430403,9.3362623568,31.24414,65.78535,4.1083916084,19.9,4.2531599026,14.059863776,39.47345839,11.655472145,5.9506852261,51918.0,47.634386954,7.5,52.498115483,14.0
725,338011,26.624873155,12.813488318,4.3753013955,0.2212945733,6.4983092266,4.2741212564,82.775412635,0.9589399933,51.164902917,5.6353776282,11.955314728,13.932732924,20.797741224,17.4,232.6,8.8686645739,11.752436755,8.4,91.5,12.602788342,33.09297162,5.4654982069,145.41665,150.29097,2.5219185426,4.3,3.8659484957,9.9065092128,33.000133405,8.9429471474,3.8794563561,107710.0,23.516165353,9.0,91.315844105,7.7
726,78168,23.321563811,16.470934398,3.0319312251,0.318544673,0.9006242964,2.5995292191,91.67178385,0.5635991242,50.739433016,30.446272964,14.890188044,19.007747105,18.093802316,23.9,313.4,10.745459804,13.514321281,11.6,79.8,19.607501394,33.967040537,7.3133745017,83.82338999999999,81.87494000000001,2.8490239684,5.7,3.5268362373,9.2991578368,118.08087504,8.4315503173,7.4376664689,77905.0,28.005554337,8.2,46.888660324,9.9
727,40515,22.26335925,18.106873997,0.6368011847,0.3381463655,0.4492163396,2.065901518,95.298037764,0.212432619,49.964210786,85.84747485,18.182708157,23.904966188,19.394347151,29.1,180.5,12.522947803,15.54575878,12.9,73.7,25.670114191,39.999781174,8.2715674362,44.60967,27.15044,3.2326106151,11.8,4.3860997479,7.9306071871,81.753615043,9.3569241239,1.6324800763,64270.0,43.979490572,8.3,41.080682857,12.2
728,170311,24.679556811,14.207537975,7.6043238546,0.3129568848,3.1295688476,4.30036815,82.911262338,0.8766977502,50.019082737,17.846928112,14.366918445,17.4981329,16.279299887,21.3,268.8,10.273990925,12.975518379,11.9,121.8,16.965898544,34.774323062,6.6185778438,46.70407,98.64307,2.7053930894,5.1,3.3351045843,8.7420438419,176.29384836,9.0368296737,4.1009043148,85827.0,27.636731497,8.7,69.722512513,8.8
729,47972,20.299341282,19.311264905,2.6890686234,0.2459768198,0.4502626532,2.0053364463,93.308596681,0.1482870663,47.817476862,42.855121103,19.633715363,24.924576551,17.771833118,28.2,305.3,13.679625119,15.954338962,12.4,120.6,20.038833878,38.357243785,8.0994969257,39.36111,87.55107000000001,3.2934807128,16.4,3.8450415923,13.87996934,15.932700274,11.27383255,1.4032181093,49293.0,49.914675768,7.9,63.262706724,14.1
730,82544,22.681236674,19.886363636,7.7013471603,0.408267106,1.3108160496,3.539930219,84.574287653,0.363246206,51.44165536,21.535431168,20.201156361,25.158386921,17.07389306,34.1,522.1,13.473106868,16.128572897,14.8,173.7,39.22789791,38.211569479,8.1180303795,59.49057,199.89339,4.0173371258,18.3,4.6012788308,15.904620839,431.32009719,11.725535611,8.4672613462,54048.0,48.499244224,7.2,68.588070379,14.7
731,36520,21.596385542,17.508214677,0.7037239869,0.5859802848,0.6489594743,2.7573932092,94.318181818,0.3962588503,50.539430449,50.956254714,18.153798755,23.587042438,18.088561273,26.6,250.4,12.593933601,15.358657845,15.4,87.9,10.999385868,37.643089408,8.5945050393,55.18764,82.14677,3.265372874,12.6,3.7792100933,17.66004415,32.972467989,9.3055080397,8.5263683757,54565.0,46.468981662,7.8,76.484215063,11.7
732,44231,24.428568199,16.648956614,1.1394723158,0.5878230201,2.5773778572,7.7683072958,87.020415546,1.7748601994,49.987565282,43.732301303,21.097496448,25.723837842,17.132380378,30.3,467.1,13.96369504,16.263126062,12.8,153.9,35.54520291,36.993258825,10.486634681,56.67521000000001,83.65174,2.6391429318,12.4,4.1249590701,13.375348553,222.71968001,12.235649547,5.8455432533,59472.0,51.511281396,7.7,70.011327166,13.2
733,33562,23.061796079,18.124664799,0.8223586199,0.3515881056,0.4826887551,6.1647100888,91.332459329,1.132722023,50.265180859,68.03871199,17.834408377,22.719022972,18.673851299,27.1,284.0,12.513754882,15.401171456,10.1,78.6,18.928261887,36.487047183,9.639457312,23.97363,44.6934,3.6750836629,10.9,3.6101728991,14.683847767,236.5959084857466,10.106382979,2.3226777823,65352.0,44.202199498,8.4,57.5123962,11.4
734,20436,25.229986299,18.472303778,0.4942258759,0.2250929732,0.4012526913,3.2442748092,94.55862204,0.577885558,50.024466628,55.653319531,22.154044137,27.557267122,16.821935371,26.7,296.0,15.078657964,17.598467115,18.5,70.7,56.319897015,37.357561307,10.740652536,38.52822,92.97318,3.0200989161,19.3,3.6090371585,13.966480447,99.936881969,12.995729103,8.6185790467,49447.0,50.205241554,7.2,39.354444078,14.2
735,32308,20.415996038,18.354587099,2.0335520614,0.3807106599,0.8542775783,2.9992571499,92.373405968,0.4705726405,51.996409558,45.0968299,19.423641551,24.284335496,18.734558591,24.8,389.5,13.278770072,16.244912174,12.2,134.2,18.632575954,38.526887162,8.6126553303,55.88674,105.23709,3.3890436397,17.1,4.2377591137,11.798310979,236.5959084857466,13.767258383,7.1700445844,53378.0,51.411338963,7.5,66.060194893,13.4
736,27735,23.237786191,16.855958176,0.811249324,0.2884442041,0.3821885704,2.6248422571,94.577248963,0.3811210348,49.947719488,60.196319018,20.988073366,26.562906259,18.256006436,34.9,275.1,14.177893043,16.872810039,17.1,21.6,43.388130936,38.753343478,9.3614028919,39.83918999999999,93.74436999999999,3.2943598794,16.4,3.4738648948,8.3300134005,261.03125223,12.273361227,12.397436184,55022.0,58.801050872,7.0,43.782646801,13.7
737,158167,24.563910297,14.84506882,2.4189622361,0.3154893246,3.9736481061,3.7542597381,87.92352387,0.6570347916,50.673022818,13.896487032,15.801131337,21.244324274,19.796909666,24.9,343.7,11.11287601,13.714553161,10.0,126.7,21.140791264,36.068546795,8.5568162932,80.0128,89.77853,2.687856072,7.6,3.7387006893,8.7694031045,284.46470913,11.336917889,8.1761071386,74427.0,37.006427916,8.1,80.332106492,10.1
738,36594,21.364158059,18.407389189,2.8911843472,0.3497841176,0.9646390119,2.2544679456,92.348472427,0.3583612855,49.409739302,36.214880333,20.642615052,25.621464525,17.906485846,33.1,375.9,13.844657179,16.315198295,17.2,86.6,10.811103003,38.312152722,9.1626448727,81.31183,169.42668,3.0832974602,16.7,4.2945530982,17.346523919,108.97932261,11.244577911,7.2079656722,48760.0,52.601916213,7.2,67.317898023,15.0
739,79456,23.670962545,17.268677004,0.9930024164,0.4228755538,1.7456202175,8.1592327829,87.640958518,2.1363242775,50.001258558,46.597636961,19.033605836,22.424943332,17.59698312,29.3,344.7,12.664637294,15.05919791,12.3,60.8,18.066771426,36.037533487,11.442279508,37.81004,173.68103,2.8040906735,11.1,3.5874489796,16.384351684,159.28178396,10.441103585,5.5709198482,64677.0,47.524752475,8.2,65.388195145,10.9
740,39614,32.337052557,13.85621245,0.4493360933,0.2978744888,0.4240924926,4.2055838845,93.971828142,3.2702527908,49.235118897,91.615492351,23.106025313,29.211188411,17.727997231,25.8,145.0,14.981061634,17.898970103,10.2,33.1,12.60430763058259,36.866516821,25.468805284,22.8833,45.43848,2.784835351,11.3,3.345408884,8.3905415713,103.48752975,11.85246581,0.0754080482,70746.0,41.031348544,9.0,24.41822883,9.0
741,485493,23.198686696,16.930213206,23.274485935,0.5540759599,1.7163996185,19.620056314,53.773380873,2.0034797395,51.611248772,3.9681051602,22.612318066,21.427513746,16.971543577,26.7,562.4,14.176206486,15.455429512,13.6,254.0,30.916275977,40.10311433,8.7816744273,52.02193999999999,186.40845,4.8849004736,20.3,4.6158386412,9.8057228263,395.30747291,15.041099582,10.211115361,57280.0,56.056030972,7.2,91.641011683,13.9
742,109888,21.211597263,18.476084741,11.303327024,0.4823092603,0.6515725102,6.8988424578,78.812063192,0.5673594627,48.465710542,35.627584846,21.532201234,25.821666974,17.635462989,29.5,379.0,13.960404521,16.021246954,15.2,182.7,23.641808416,38.972838862,9.1228529909,39.08842,99.19189999999999,4.2653239566,23.2,4.3468349016,11.8174298,301.79118658,13.263525305,11.744470452,56427.0,53.986912264,7.0,75.33799241,13.9
743,45370,21.331276174,20.5906987,0.4540445228,0.4430240247,0.6634339872,1.7456469032,95.560943355,0.2274890318,50.487106017,58.447132267,19.771943239,24.739956641,17.166566409,29.9,317.5,13.528480519,15.949130141,13.8,82.6,16.093164794,37.461918755,9.3233499723,41.60462,79.34759,3.6052148539,14.5,3.9271277742,15.32801962,314.95299932,10.47205643,4.291180385,56261.0,53.141859727,7.8,78.690336845,13.2
744,129569,21.376255123,18.674991703,8.3770037586,0.4005587756,0.6004522687,4.3590673695,84.598939561,0.6962248233,49.950219574,23.088668753,21.414645657,25.715042341,16.408586392,31.9,591.5,14.053157385,16.606385211,19.3,182.2,36.274015456,40.282621652,9.0176746423,47.82438,135.06317,3.6836439481,18.6,4.4500282592,13.42167987,211.49378295,13.360441475,9.8035637758,54145.0,55.809932942,7.0,70.545291562,15.0
745,964582,24.561623584,12.878117153,28.358190387,0.447966062,3.8261132802,10.891971859,54.098770245,3.559943915,51.79196792,0.6001817592,21.511837143,21.709529643,19.006399462,26.5,1095.5,13.53458935,14.976379975,12.0,600.6,37.639396459,38.502060039,11.977225787,82.85585999999999,301.27039,3.269184347,19.4,4.7267188025,11.438507547,1251.1690298,17.689909181,8.7852007981,50707.0,67.373203559,7.0,88.861326134,15.3
746,46258,24.975139435,18.277919495,0.607462493,0.3783129405,0.6679925634,10.71814605,86.575295084,2.5692880452,50.233473129,63.346156298,19.957655711,24.010504285,17.338804395,33.2,275.3,13.530207302,15.702950149,12.8,55.0,18.704497712,37.645502003,12.732869805,45.40737,101.60405,3.1240586944,12.9,4.2477637131,14.703338523,236.5959084857466,12.463768116,5.077551504,53695.0,51.203772648,8.1,54.13912563,11.6
747,10255,22.16479766,20.614334471,0.3315455875,0.3705509508,0.4680643588,1.1506582155,96.75280351,1.692753756036887,49.332033155,72.28565899,19.953842496,25.485070597,18.460804676,39.0,186.0,13.698109695,16.341021812,9.9,70.0,12.60430763058259,36.75196901,9.2578803673,19.57522,19.50268,2.6208178439,14.6,4.3796377379,17.617695997,236.5959084857466,9.4117647059,1.21016429,56735.0,50.845165652,8.2,76.398296884,12.9
748,35516,21.159477419,18.01723167,4.8175470211,0.9629462777,0.5349701543,3.4575965762,88.309494312,0.5185927279,46.170739948,46.486735496,21.934659704,26.854828038,17.580697997,36.6,279.0,14.605522194,16.503688861,10.0,161.2,15.898548556,38.032878946,10.293267563,19.68117,61.94391,3.9053940839,17.6,3.9467419369,13.776815587,146.62551843,9.9888600074,9.1520252869,53658.0,52.175489485,7.1,55.301736986,14.7
749,148431,15.628810693,13.551077605,3.5390181296,0.3260774367,7.2902560786,3.5531661176,82.959085366,0.9204315817,50.329109148,21.248206184,17.304335525,20.735945096,16.516865412,20.8,647.0,12.450458134,14.681287361,7.3,167.1,17.859807295,35.309763941,9.8171140348,59.21711,262.07463,3.3239500697,15.0,5.9771185015,9.5972555933,307.43422398,20.276288285,4.4726704947,53113.0,36.577111679,7.6,86.918549872,14.1
750,38338,22.679847671,18.310814336,1.0016171944,0.4303823882,0.9024988262,4.935051385,91.619281131,1.3768216516,49.178360895,52.754170601,18.555732696,23.50536684,17.953097352,29.2,347.8,12.722422979,15.381397811,13.3,96.6,31.247558784,36.029752197,9.5381987782,39.11751,106.9435,3.0606832166,16.3,3.7544033549,11.213685912,837.12656307,9.8699566522,6.5998013867,54366.0,48.697492673,7.9,63.820690379,11.7
751,70489,22.426194158,17.309083687,0.5163926286,0.3575025891,0.7178425002,1.6867880095,95.678758388,0.2003460523,50.311396104,49.137805905,18.530415615,24.724610517,17.417049921,28.1,298.4,12.868704697,15.588370144,15.2,74.3,31.856522029,39.125349783,8.5382501858,44.21245,58.1651,3.0877039308,12.7,3.6799859236,10.553939186,236.5959084857466,10.521216818,4.0680909294,63414.0,44.77763425,8.1,54.210816617,12.0
752,13984,20.873855835,20.151601831,0.8295194508,0.5506292906,0.7008009153,6.8506864989,90.367562929,1.479245283,49.556636156,100.0,21.380192376,26.522924624,18.079350779,33.9,162.8,14.335364628,16.562420059,17.1,92.1,26.112759644,38.044149519,13.184057322,7.13725,7.15103,4.1080312722,12.5,3.6384659199,6.4235243737,21.531615589,7.6853526221,4.6053626254,61457.0,55.897929706,7.8,45.815782084,13.1
753,47744,24.308813673,16.515164209,0.9634718499,0.4335623324,0.5403820375,10.524882708,86.639158847,2.3458626284,49.861762735,68.04947829,19.081877763,23.525818004,18.796945372,26.9,292.9,13.101214183,15.500901285,11.0,45.8,8.4076004708,37.050102786,11.113929831,27.35,94.25268,3.1018518519,11.0,3.5969988885,11.1503829,158.03902596,10.162043395,2.1410945137,60980.0,49.240206329,8.6,63.81268933,10.1
